"unique_id,categories,titles,author,shuhras,death_date,century"
"١٠,""[""""آداب البحث والمناظره""""]"",""[""""حاشيه شاه حسين على حاشيه عماد الدين""""]"",""شاه حسين الوغ, العجمي"",""[""""شاه حسين""""]"",,١٠هـ - ١٦م"
"١٠٠,[],""[""""شرح المقدمه الجزريه (ضمن مجموع)""""]"",""علي بن محمد, القاري"",[],١٠١٤هـ - ١٦٠٦م,"
"١٠٠٠٠١,""[""""رياضيات""""]"",""[""""رساله في علم القبان""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٠٢,""[""""رياضيات""""]"",""[""""رساله في علم القبان""""]"",""احمد بن محمد بن عمر, الغمري"",""[""""الغمري""""]"",٩٠٥هـ,١٠هـ"
"١٠٠٠٠٣,""[""""رياضيات""""]"",""[""""كيفيه اخرى في اعمال القبان""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٠٤,""[""""رياضيات""""]"",""[""""مقاله لطيفه في صناعه القبان وعمله وقسمه خطوطه"""", """"الرساله اللطيفه الشان في علم القبان""""]"",""محمد بن ابي الفتح, الصوفي"",""[""""ابن ابي الفتح"""", """"الصوفي""""]"",نحو ٨٥٣هـ,٩هـ"
"١٠٠٠٠٥,""[""""رياضيات"""", """"شعر""""]"",""[""""منظومه الشيخ الخزرجي على عمل القبان""""]"",""يحيى, الخزرجي"",""[""""الخزرجي""""]"",؟,"
"١٠٠٠٠٦,""[""""ادب""""]"",""[""""انموذج القنال في نقل العوال""""]"",""احمد بن يحيى بن ابي بكر, ابن ابي حجله"",""[""""ابن ابي حجله""""]"",٧٧٦هـ,٨هـ"
"١٠٠٠٠٧,""[""""رياضه""""]"",""[""""رساله في الشطرنج""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٠٨,""[""""موسيقا""""]"",""[""""رساله في علم الموسيقى""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٠٩,""[""""موسيقا""""]"",""[""""المدخل الى صناعه الموسيقا""""]"",""الحسين بن عبد الله بن الحسن, ابن سينا"",""[""""ابن سينا""""]"",٤٢٨هـ,٥هـ"
"١٠٠٠١,[],""[""""زهره التفاسير""""]"",,[],,"
"١٠٠٠١٠,""[""""فقه""""]"",""[""""رساله في الدرهم والدينار والمثقال وما هنالك من الاوزان""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠١١,""[""""فقه""""]"",""[""""رساله لطيفه وفوائد شريفه في معرفه الدرهم والدينار والمثقال والوسق والصاع والحد والارطال""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠١٢,""[""""هندسه"""", """"رياضيات""""]"",""[""""ذكر اصول علمي الهندسه والحساب""""]"",""الحسين بن عبد الله بن الحسن, ابن سينا"",""[""""ابن سينا""""]"",٤٢٨هـ,٥هـ"
"١٠٠٠١٣,""[""""فيزياء""""]"",""[""""رساله فيزيائيه للمنير""""]"",""محمد عارف بن احمد بن سعيد, المنير"",""[""""المنير""""]"",١٣٤٢هـ,١٤هـ"
"١٠٠٠١٤,""[""""معارف عامه""""]"",""[""""المقاصد""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠١٥,""[""""معارف عامه""""]"",""[""""المقالات وحل المشكلات""""]"",""احمد بن زينل, الرمال"",""[""""الرمال""""]"",٣٢٠هـ,٤هـ"
"١٠٠٠١٦,""[""""تاريخ""""]"",""[""""منظومه ابي زيد الهلالي في ملوك بني عثمان""""]"",""محمد ابوزيد, الهلالي"",""[""""الهلالي"""", """"ابوزيد الهلالي""""]"",١٣١٢هـ,١٤هـ"
"١٠٠٠١٧,""[""""فلسفه""""]"",""[""""النجاه في العلوم الحكميه""""]"",""الحسين بن عبد الله بن الحسن, ابن سينا"",""[""""ابن سينا""""]"",٤٢٨هـ,٥هـ"
"١٠٠٠١٨,""[""""قصص الانبياء""""]"",""[""""كتاب الاثنين واربعين طارقا الذين دخلوا على سليمان بن داود""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠١٩,""[""""علوم تطبيقيه""""]"",""[""""الاصول الكبير وشمول التدابير مختصر من ابن وحشيه للتنوخي وهو العلم الحقيقي""""]"",""احمد بن وحشيه بن جرثيا, الكسداني"",""[""""الكسداني""""]"",٢٩٦هـ,٣هـ"
"١٠٠٠٢,[],""[""""الرساله الموسويه""""]"",,[],,"
"١٠٠٠٢٠,""[""""كيمياء""""]"",""[""""جمع مفيد في الخواص""""]"",""علي بن محمد بن ايدمر, الجلدكي"",""[""""الجلدكي""""]"",بعد ٧٤٢هـ,٨هـ"
"١٠٠٠٢١,""[""""تصوف""""]"",""[""""الحقيقه في سلوك الطريقه""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٢٢,""[""""تصوف""""]"",""[""""دائره الاقطاب""""]"",""علي بن محمد بن محمد, المنوفي"",""[""""الشاذلي"""", """"ابوالحسن"""", """"المنوفي""""]"",٩٣٩هـ,١٠هـ"
"١٠٠٠٢٣,""[""""صيدله""""]"",""[""""الذخائر في كشف السرائر""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٢٤,""[""""طب""""]"",""[""""الرحمه الصغير""""]"",""جابر بن حيان بن عبد الله, الكوفي"",""[""""جابر بن حيان""""]"",٢٠٠هـ,٣هـ"
"١٠٠٠٢٥,""[""""صناعه""""]"",""[""""رساله الاسقف دوفيس""""]"",دوفيس,""[""""دوفيس""""]"",؟,"
"١٠٠٠٢٦,""[""""شعر - تصوف""""]"",""[""""من كلام الشيخ عبد الغني النابلسي""""]"",""عبد الغني بن اسماعيل بن عبد الغني, النابلسي"",""[""""النابلسي""""]"",١١٤٣هـ - ١٧٣١م,١٢هـ - ١٨م"
"١٠٠٠٢٧,""[""""تصوف""""]"",""[""""خمره الحان ورنه الالحان في شرح رساله الولي رسلان جزء منه""""]"",""عبد الغني بن اسماعيل بن عبد الغني, النابلسي"",""[""""النابلسي""""]"",١١٤٣هـ - ١٧٣١م,١٢هـ - ١٨م"
"١٠٠٠٢٨,""[""""ادعيه واذكار""""]"",""[""""احزاب الساده الوفائيه""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٢٩,""[""""تصوف""""]"",""[""""التصريح في شرح التسريح"""", """"التصريف في التسريح"""", """"التصريح في التسريح""""]"",""علي بن محمد, القاري"",""[""""القاري"""", """"الملا القاري""""]"",١٠١٤هـ,١١هـ"
"١٠٠٠٣,[],""[""""خواص البرده""""]"",عبد السلام الزركشي,[],,"
"١٠٠٠٣٠,""[""""صرف""""]"",""[""""تصريف الافعال""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣١,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير سوره الاخلاص""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٢,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير سوره الانبياء""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٣,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير قوله تعالى: ان الله لا يحب كل خوان كفور""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٤,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير قوله تعالى: الله ولي الذين آمنوا""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٥,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير قوله تعالى: هوالذي خلقكم من طين""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٦,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير قوله تعالى: ولقد كرمنا بني آدم""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٧,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير قوله تعالى: ونادى نوح ابنه""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٨,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""تفسير قوله تعالى: ويوم ينفخ في الصور""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٣٩,""[""""حديث""""]"",""[""""الثلاثيات""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٤,[],""[""""رساله في التفسير""""]"",,[],,"
"١٠٠٠٤٠,""[""""حديث""""]"",""[""""ثلاثيات التترمذي"""", """"ثلاثيات الترمذي""""]"",""محمد بن عيسى بن سوره, الترمذي"",""[""""الترمذي""""]"",٢٧٩هـ,٣هـ"
"١٠٠٠٤١,""[""""ادب""""]"",""[""""جمان الترجمان""""]"",""ابوالمواهب بن محمد بن البكري, البكري"",""[""""البكري"""", """"ابن البكري""""]"",١٠٣٧هـ,١١هـ"
"١٠٠٠٤٢,""[""""طب""""]"",""[""""جوامع الادويه المفرده والمركبه""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٤٣,""[""""رياضيات""""]"",""[""""جوامع الحساب بالتخت والتراب""""]"",""محمد بن محمد بن الحسين, الطوسي"",""[""""الطوسي"""", """"النصير الطوسي""""]"",٦٧٢هـ,٧هـ"
"١٠٠٠٤٤,""[""""تفسير""""]"",""[""""حاشيه على انوار التنزيل واسرار التأويل""""]"",""عبد الرحمن بن احمد بن محمد, الجامي"",""[""""الجامي""""]"",٨٩٨هـ,٩هـ"
"١٠٠٠٤٥,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""حاشيه على انوار التنزيل واسرار التأويل""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٤٦,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""حاشيه على تفسير العمادي لقوله تعالى: ان الله لا يحب كل خوان كفور""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٤٧,""[""""نحو""""]"",""[""""حاشيسه على خاتمه شرح قطر الندى وبل الصدى""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٤٨,""[""""نحو""""]"",""[""""حاشيه على شرح الانموذج الاردبيلي""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٤٩,""[""""عقائد""""]"",""[""""حاشيه على شرح تجريد العقائد"""", """"حاشيه ميرزاجان على شرح القوشجي على التجريد""""]"",""حبيب الله بن عبد الله, ميرزاجان"",""[""""ميرزاجان"""", """"الشيرازي""""]"",٩٩٤هـ,١٠هـ"
"١٠٠٠٥,[],""[""""شرح البرده""""]"",,[],,"
"١٠٠٠٥٠,""[""""عقائد""""]"",""[""""حاشيه على شرح العقائد النسفيه""""]"",""عبد الرحمن بن محمود, اسفره كي"",""[""""اسفره كي""""]"",؟,"
"١٠٠٠٥١,""[""""عقائد""""]"",""[""""حاشيه على شرح العقائد النسفيه"""", """"حاشيه ملا احمد على شرح العضد على العقائد النسفيه""""]"",""احمد بن عمر, الجندي"",""[""""الجندي""""]"",؟,١١هـ"
"١٠٠٠٥٢,""[""""منطق""""]"",""[""""حاشيه على شرح كتاب في المنطق""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٥٣,""[""""فقه حنفي""""]"",""[""""حاشيه على شرح كتاب في الفقه الحنفي""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٥٤,""[""""فلك""""]"",""[""""حاشيه ميرزاجان على شرح هدايه الحكمه"""", """"حاشيه على شرح هدايه الحكمه""""]"",""حبيب الله بن عبد الله, ميرزاجان"",""[""""ميرزاجان""""]"",٩٩٤هـ,١٠هـ"
"١٠٠٠٥٥,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""حاشيه القرافي على الكشاف""""]"",""محمد بن يحيى بن عمر, القرافي"",""[""""القرافي""""]"",١٠٠٨هـ,١١هـ"
"١٠٠٠٥٦,""[""""فقه شيعي""""]"",""[""""حجيه الاجماع""""]"",""محمد باقر بن محمد اكمل, البهبهاني"",""[""""البهبهاني""""]"",١٢٠٦هـ,١٣هـ"
"١٠٠٠٥٧,""[""""نحو""""]"",""[""""حركات الاعراب""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٥٨,""[""""منطق""""]"",""[""""حل الهدايه"""", """"شرح هدايه الحكمه""""]"",""محمد بن شريف, الحسيني"",""[""""الحسيني""""]"",٨٢٥هـ,٩هـ"
"١٠٠٠٥٩,""[""""عقائد""""]"",""[""""حواشي على شرح عقائد التفتازاني""""]"",""محمد بن محمد بن نعمه الله, البخاري"",""[""""البخاري""""]"",؟,"
"١٠٠٠٦,[],""[""""رساله في السيره""""]"",,[],,"
"١٠٠٠٦٠,""[""""عقائد""""]"",""[""""درر الفوائد وغرر الفرائد للمسترشد القاصد الى اسنى المقاصد""""]"",""صديق بن معروف الفريني, المشرعي"",""[""""المشرعي"""", """"صديق بن معروف""""]"",٩١٢هـ,١٠هـ"
"١٠٠٠٦١,""[""""فضائل الاعمال""""]"",""[""""الدره المضيه في الزياره المصطفويه""""]"",""علي بن محمد, القاري"",""[""""القاري"""", """"الملا القاري""""]"",١٠١٤هـ,١١هـ"
"١٠٠٠٦٢,""[""""ادعيه واذكار""""]"",""[""""دعاء الطير""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٦٣,""[""""شعر""""]"",""[""""ديوان عبد الغني""""]"",عبد الغني,""[""""عبد الغني""""]"",؟,"
"١٠٠٠٦٤,""[""""فقه""""]"",""[""""ذخائر الآخره""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٦٥,""[""""منطق""""]"",""[""""الرساله الاخضريه في الجوهره النفسيه والمطالب الحكميه العليه""""]"",""عبد الرحمن بن محمد بن محمد, الاخضري"",""[""""الاخضري""""]"",٩٨٣هـ,١٠هـ"
"١٠٠٠٦٦,""[""""فلسفه""""]"",""[""""رساله خالد بن يزيد وقصته مع مريانس الراهب""""]"",""خالد بن يزيد بن معاويه, الاموي"",""[""""خالد بن يزيد""""]"",٩٠هـ,١هـ"
"١٠٠٠٦٧,""[""""عقائد""""]"",""[""""الرساله الفتحيه""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني"""", """"الارموي""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠٠٦٨,""[""""عقائد""""]"",""[""""رساله في الاثبات والنفي في قولنا: لا اله الا الله""""]"",""محمد بن قرقماس بن عبد الله, ابن قرقماس"",""[""""ابن قرقماس"""", """"الناصري""""]"",٨٨٢هـ,٩هـ"
"١٠٠٠٦٩,""[""""عقائد""""]"",""[""""رساله في الاثبات والنفي في قولنا: لا اله الا الله""""]"",""محمد بن عبد المنعم بن محمد, الجوجري"",""[""""الجوجري"""", """"ابن نبيه الدين""""]"",٨٨٩هـ,٩هـ"
"١٠٠٠٧,[],""[""""منظومه في الفقه""""]"",,[],,"
"١٠٠٠٧٠,""[""""عقائد""""]"",""[""""رساله في الاثبات والنفي في قولنا: لا اله الا الله""""]"",""عمر بن عبد الله, العبادي"",""[""""العبادي""""]"",٩٤٧هـ,١٠هـ"
"١٠٠٠٧١,""[""""عقائد""""]"",""[""""رساله في الاثبات والنفي في قولنا: لا اله الا الله""""]"",""برهان الدين ابراهيم, النعماني"",""[""""النعماني""""]"",؟,؟"
"١٠٠٠٧٢,""[""""حديث""""]"",""[""""رساله في الاحاديث الوارده في المعراج""""]"",""علي بن محمد, القاري"",""[""""القاري"""", """"الملا القاري""""]"",١٠١٤هـ,١١هـ"
"١٠٠٠٧٣,""[""""فقه""""]"",""[""""رساله في استعمال الذهب والفضه""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني"""", """"الارموي""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠٠٧٤,""[""""لغه""""]"",""[""""رساله في الاسم والمسمى""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٧٥,""[""""فقه""""]"",""[""""رساله في الاشربه""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني"""", """"الارموي""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠٠٧٦,""[""""فقه حنفي""""]"",""[""""رساله في افراد الصلاه عن السلام على رسول الله""""]"",""علي بن محمد, القاري"",""[""""القاري"""", """"الملا القاري""""]"",١٠١٤هـ,١١هـ"
"١٠٠٠٧٧,""[""""تنجيم""""]"",""[""""رساله في الاوفاق""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٧٨,""[""""معارف عامه""""]"",""[""""رساله في بيان اسرار النفس والروح والعقل""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٧٩,""[""""تاريخ""""]"",""[""""رساله في تاريخ البلغار""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠٠٨,[],""[""""من ترجمه الخياري""""]"",الامين المحبي,[],,"
"١٠٠٠٨٠,""[""""فقه""""]"",""[""""رساله في تحقيق اراضي الهند""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٨١,""[""""تصوف""""]"",""[""""رساله في التصوف""""]"",""داود بن خليل, ابن خليل"",""[""""ابن خليل"""", """"داود بن خليل""""]"",؟,؟"
"١٠٠٠٨٢,""[""""تصوف""""]"",""[""""رساله في التصوف""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٨٣,""[""""تفسير"""", """"علوم القرآن""""]"",""[""""رساله في تفسير ثلاث آيات من القرآن""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٨٤,""[""""اصول الفقه""""]"",""[""""رساله في حجيه الظاهر للاستحقاق""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٨٥,""[""""شيعه"""", """"فقه الاماميه""""]"",""[""""رساله في حليه ذبائح اهل الكتاب""""]"",""محمد بن حسين بن عبد الصمد, العاملي"",""[""""العاملي"""", """"الحارثي"""", """"بهاءالدين العاملي""""]"",١٠٣١هـ,١١هـ"
"١٠٠٠٨٦,""[""""فقه شيعي""""]"",""[""""رساله في حليه القرض بشرط المعامله المحاباتيه""""]"",""محمد باقر بن محمد اكمل, البهبهاني"",""[""""البهبهاني""""]"",١٢٠٦هـ,١٣هـ"
"١٠٠٠٨٧,""[""""طب""""]"",""[""""رساله في خواص الهندباء""""]"",""الحسين بن عبد الله بن سينا, ابن سينا"",""[""""ابن سينا""""]"",٤٢٨هـ,٥هـ"
"١٠٠٠٨٨,""[""""لغه""""]"",""[""""رساله في دفع ما اورده العمادي على كلام الجرجاني في شرحه لقول السكاكي: وكذا اذا لفظ بالمسند اليه""""]"",""سليمان بن مصطفى, الرومي"",""[""""الرومي""""]"",؟,؟"
"١٠٠٠٨٩,""[""""تراجم"""", """"عقائد""""]"",""[""""رساله في الذب عن ابن تيميه""""]"",""محمد بن بدرالدين, الشرنبابلي"",""[""""سبط الشرنبابلي"""", """"الشرنبابلي""""]"",١١٨٢هـ,١٢هـ"
"١٠٠٠٩,[],""[""""صحائف جعفر الصادق""""]"",ابوعبد الله جعفر الصادق,[],,"
"١٠٠٠٩٠,""[""""تراجم"""", """"عقائد""""]"",""[""""رساله في الذب عن ابن عربي""""]"",""محمد بن بدرالدين, الشرنبابلي"",""[""""سبط الشرنبابلي"""", """"الشرنبابلي""""]"",١١٨٢هـ,١٢هـ"
"١٠٠٠٩١,""[""""عقائد""""]"",""[""""رساله في صفات الله تعالى""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني"""", """"الارموي""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠٠٩٢,""[""""كيمياء""""]"",""[""""رساله في الصنعه""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٩٣,""[""""عقائد""""]"",""[""""رساله في العقائد""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٩٤,""[""""عقائد""""]"",""[""""رساله في العقيده""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٩٥,""[""""عقائد""""]"",""[""""رساله في رد عقائد النصارى""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني"""", """"الارموي""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠٠٩٦,""[""""عقائد""""]"",""[""""رساله في العقيده الدرزيه""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠٠٩٧,""[""""عقائد""""]"",""[""""رساله في علم النبي ﷺ هل هو عام ام لا"""", """"رساله في العلم النبوي""""]"",""الحسن بن مسعود بن محمد, اليوسي"",""[""""اليوسي""""]"",١١٠٢هـ,١٢هـ"
"١٠٠٠٩٨,""[""""فلك""""]"",""[""""رساله في العمل بربع المقنطرات""""]"",""محمد بن محمد بن احمد, سبط المارديني"",""[""""سبط المارديني""""]"",٩١٢هـ,١٠هـ"
"١٠٠٠٩٩,""[""""اديان""""]"",""[""""رساله في قضاء سليمان وداود في قضيه الثور""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠١,""[""""عقائد""""]"",""[""""مختصر شرح اسماء الله الحسنى""""]"",,[],,"
"١٠٠١٠,[],""[""""مختصر في الفقه""""]"",,[],,"
"١٠٠١٠٠,""[""""حديث""""]"",""[""""رساله في قول الرسول ﷺ: من عرف نفسه فقد عرف ربه""""]"",""محمد بن قرقماس بن عبد الله, ابن قرقماس"",""[""""ابن قرقماس""""]"",٨٨٢هـ,٩هـ"
"١٠٠١٠١,""[""""حديث""""]"",""[""""رساله في قول الرسول ﷺ: من عرف ربه فقد عرف نفسه""""]"",""محمد بن عبد المنعم بن محمد, الجوجري"",""[""""الجوجري""""]"",٨٨٩هـ,٩هـ"
"١٠٠١٠٢,""[""""حديث""""]"",""[""""رساله في قول الرسول ﷺ: من عرف نفسه فقد عرف ربه""""]"",""عمر بن عبد الله, العبادي"",""[""""العبادي"""", """"الشافعي"""", """"المصري""""]"",٩٤٧هـ,١٠هـ"
"١٠٠١٠٣,""[""""حديث""""]"",""[""""رساله في قول النبي ﷺ: من عرف نفسه فقد عرف ربه""""]"",""ابراهيم, النعماني"",""[""""النعماني""""]"",؟,؟"
"١٠٠١٠٤,""[""""اصول الفقه""""]"",""[""""رساله في مبحث المفهوم"""", """"رساله في المفهوم""""]"",""عبد الحليم بن محمد, اخي زاده"",""[""""اخي زاده""""]"",١٠١٣هـ,١١هـ"
"١٠٠١٠٥,""[""""عقائد""""]"",""[""""رساله في معرفه الله تعالى""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠١٠٦,""[""""شعر""""]"",""[""""الرساله الزينيه في حل بيت القصيده النونيه وقصيده خالد بن يزيد""""]"",""محمد بن اميل بن عبد الله, ابن اميل"",""[""""ابن اميل""""]"",١٧٠هـ,٢هـ"
"١٠٠١٠٧,""[""""منطق""""]"",""[""""رساله في المنطق""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠١٠٨,""[""""فلك""""]"",""[""""رساله في موازين علم الكاف""""]"",""جابر بن حيان بن عبد الله, الكوفي"",""[""""جابر بن حيان""""]"",٢٠٠هـ,٣هـ"
"١٠٠١٠٩,""[""""نحو""""]"",""[""""رساله في النحو""""]"",مجهول,""[""""مجهول""""]"",؟,؟"
"١٠٠١١,[],""[""""شرح العوامل الجديده""""]"",الشيخ احمد موسى,[],,"
"١٠٠١١٠,""[""""عقائد""""]"",""[""""رساله في الوحده وما يشتق منها اذا جرى على الله تعالى""""]"",""فتح الله بن حسين الارموي, الغزاني"",""[""""الغزاني"""", """"الارموي""""]"",١٢٥٨هـ,١٣هـ"
"١٠٠١١١,""[""""فلسفه""""]"",""[""""الزهر الفائح والنور اللائح""""]"",افلاطون,""[""""افلاطون""""]"",٣٤٧ قم,٤هـ"
"١٠٠١١٢,""[""""كيمياء""""]"",""[""""سراج الظلمه وشمس الحكمه""""]"",""عبد الكريم بن يحيى بن عثمان, المختفي"",""[""""المختفي""""]"",؟,"
